gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
3947662603;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/139830130;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;;Alaska;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;71.291245;-156.780959;599.0;;;;;;2022-10-23T00:00:00;23;10;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;139830130;;Sarah;2022-10-24T02:36:09;CC_BY_NC_4_0;Sarah;Sarah;;;2023-09-21T16:11:18.438Z;StillImage;COORDINATE_ROUNDED
3947312520;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/139708277;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;CA;;Manitoba;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;56.463006;-94.153262;333.0;;;;;;2022-01-09T13:19:49;9;1;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;139708277;;Kevin McRae;2022-10-23T03:39:42;CC_BY_NC_4_0;Kevin McRae;Kevin McRae;;;2023-09-21T16:12:32.921Z;StillImage;COORDINATE_ROUNDED
3947297410;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/138791995;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;;Alaska;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;71.271892;-156.818225;;;;;;;2022-08-31T15:03:28;31;8;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;138791995;;Sarah;2022-10-15T02:41:21;CC_BY_NC_4_0;Sarah;Sarah;;;2023-09-21T16:27:28.232Z;StillImage;COORDINATE_ROUNDED
3947246641;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/124000779;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;;Alaska;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;71.2947;-156.64218;4.0;;;;;;2022-06-12T11:50:27;12;6;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;124000779;;Ryan Zucker;2022-06-29T18:30:35;CC_BY_NC_4_0;Ryan Zucker;Ryan Zucker;;;2023-09-21T16:04:49.711Z;StillImage;CONTINENT_DERIVED_FROM_COORDINATES
3947153661;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/139930139;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;CA;;Manitoba;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;58.767942;-94.169581;8607.0;;;;;;1996-10-23T00:00:00;23;10;1996;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;139930139;;John Serrao;2022-10-25T02:30:38;CC_BY_NC_4_0;John Serrao;John Serrao;;;2023-09-21T14:53:28.385Z;StillImage;COORDINATE_ROUNDED
3947090745;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/139929820;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;CA;;Manitoba;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;58.767942;-94.169581;8607.0;;;;;;1996-10-23T00:00:00;23;10;1996;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;139929820;;John Serrao;2022-10-25T02:27:45;CC_BY_NC_4_0;John Serrao;John Serrao;;;2023-09-21T16:12:33.770Z;StillImage;COORDINATE_ROUNDED
3925505366;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/138188810;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;;Alaska;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;71.29653;-156.770764;876.0;;;;;;2022-10-09T07:39:41;9;10;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;138188810;;abirderswife;2022-10-09T23:01:02;CC_BY_NC_4_0;abirderswife;abirderswife;;;2023-09-21T14:40:18.678Z;StillImage;COORDINATE_ROUNDED
3925036127;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/137833982;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;US;;Alaska;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;71.343082;-156.602735;4.0;;;;;;2022-10-06T17:58:57;6;10;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;137833982;;Alex Lamoreaux;2022-10-07T06:26:56;CC_BY_NC_4_0;Alex Lamoreaux;Alex Lamoreaux;;;2023-09-21T16:10:23.404Z;StillImage;COORDINATE_ROUNDED
3923266366;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/137264502;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;IS;;Hálshreppur;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;65.948699;-16.561535;;;;;;;2022-07-18T18:05:00;18;7;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;137264502;;Attila Oláh;2022-10-02T11:44:01;CC_BY_4_0;Attila Oláh;Attila Oláh;;;2023-09-21T14:39:32.499Z;StillImage;CONTINENT_DERIVED_FROM_COORDINATES
3915628713;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/136496072;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;IS;;Vesturland;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;64.884648;-23.978047;;;;;;;2022-07-11T19:40:00;11;7;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;136496072;;Attila Oláh;2022-09-25T21:53:17;CC_BY_4_0;Attila Oláh;Attila Oláh;;;2023-09-21T14:39:11.426Z;StillImage;CONTINENT_DERIVED_FROM_COORDINATES
3915394042;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/136270851;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;;Svalbard;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;79.528213;10.67898;339.0;;;;;;2022-08-04T11:31:45;4;8;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;136270851;;Sebastián Lescano;2022-09-24T13:19:57;CC_BY_4_0;Sebastián Lescano;Sebastián Lescano;;;2023-09-21T16:08:35.301Z;StillImage;COORDINATE_ROUNDED
3912381539;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/135697387;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;IS;;Vestfirðir;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;66.412575;-22.459114;11099.0;;;;;;2022-06-26T18:54:41;26;6;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;135697387;;pika67;2022-09-19T19:08:27;CC_BY_NC_4_0;pika67;pika67;;;2023-09-21T14:38:49Z;StillImage;COORDINATE_ROUNDED
3912331938;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/135231956;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;;Svalbard;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;78.266747;21.921228;3.0;;;;;;2022-09-12T15:16:19;12;9;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;135231956;;brazilnuts;2022-09-16T11:55:53;CC_BY_NC_4_0;brazilnuts;brazilnuts;;;2023-09-21T16:09:42.841Z;StillImage;COORDINATE_ROUNDED
3912003035;50c9509d-22c7-4a22-a47d-8c48425ef4a7;https://www.inaturalist.org/observations/135716297;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;CA;;Nunavut;PRESENT;;28eb1a3f-1c15-4a95-931a-4af90ecb574d;71.829389;-80.908657;23288.0;;;;;;2022-07-11T08:52:00;11;7;2022;5219303;5219303;HUMAN_OBSERVATION;iNaturalist;Observations;135716297;;lamack;2022-09-19T22:06:13;CC_BY_NC_4_0;lamack;lamack;;;2023-09-21T16:09:01.736Z;StillImage;COORDINATE_ROUNDED
3906985115;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/246391771;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen Airport;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.246895;15.49461;4.0;;;;;;2022-06-12T00:00:00;12;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.246391771;;;;CC_BY_NC_4_0;Stichting Observation International;User 79654;;;2023-09-14T15:40:41.738Z;;COORDINATE_ROUNDED
3906914596;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/248898075;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.232294;15.330598;;;;;;;2022-07-12T00:00:00;12;7;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.248898075;;;;CC_BY_NC_4_0;Stichting Observation International;User 4078;;;2023-09-14T15:39:40.902Z;;COORDINATE_ROUNDED
3906876740;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/244934153;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.203179;15.581972;25.0;;;;;;2022-06-10T00:00:00;10;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.244934153;;;;CC_BY_NC_4_0;Stichting Observation International;User 4078;;;2023-09-14T15:36:11.829Z;;COORDINATE_ROUNDED
3906463157;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245695021;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.232803;15.327832;5.0;;;;;;2022-06-15T00:00:00;15;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245695021;;;;CC_BY_NC_4_0;Stichting Observation International;User 1863;;;2023-09-14T15:38:27.824Z;;COORDINATE_ROUNDED
3906198289;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245336899;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen - Isdammen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.215249;15.736569;9.0;;;;;;2022-06-13T00:00:00;13;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245336899;;;;CC_BY_NC_4_0;Stichting Observation International;User 19260;;;2023-09-14T15:38:39.360Z;;COORDINATE_ROUNDED
3906177094;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/250272117;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Hornsund;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;77.017357;15.882647;11.0;;;;;;2022-07-20T00:00:00;20;7;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.250272117;;;;CC_BY_NC_4_0;Stichting Observation International;User 4078;;;2023-09-14T15:37:55.378Z;StillImage;CONTINENT_DERIVED_FROM_COORDINATES
3906150616;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/246391651;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.24984;15.46302;10.0;;;;;;2022-06-10T00:00:00;10;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.246391651;;;;CC_BY_NC_4_0;Stichting Observation International;User 79654;;;2023-09-14T15:39:50.335Z;;COORDINATE_ROUNDED
3906103165;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/250171076;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Isfjorden;;PRESENT;2;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.164422;15.061569;39.0;;;;;;2022-06-13T00:00:00;13;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.250171076;;;;CC_BY_NC_4_0;Stichting Observation International;User 150197;;;2023-09-14T15:38:40.017Z;StillImage;COORDINATE_ROUNDED
3905916517;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245073414;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Isfjorden;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.175311;15.105529;100.0;;;;;;2022-06-10T00:00:00;10;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245073414;;;;CC_BY_NC_4_0;Stichting Observation International;User 6650;;;2023-09-14T15:38:49.037Z;;COORDINATE_ROUNDED
3905905923;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245341678;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen Airport;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.246895;15.49461;4.0;;;;;;2022-06-12T00:00:00;12;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245341678;;;;CC_BY_NC_4_0;Stichting Observation International;User 111400;;;2023-09-14T15:36:59.751Z;;COORDINATE_ROUNDED
3905882668;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245073829;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.238829;15.51195;10.0;;;;;;2022-06-09T00:00:00;9;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245073829;;;;CC_BY_NC_4_0;Stichting Observation International;User 6650;;;2023-09-14T15:36:04.964Z;;COORDINATE_ROUNDED
3905878608;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/243364120;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;lagopus;SUBSPECIES;Vulpes lagopus lagopus;Vulpes lagopus lagopus;;SJ;Svalbard - Ny-Ålesund;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.922911;11.940214;;;;;;;2022-05-12T00:00:00;12;5;2022;7193883;5219303;HUMAN_OBSERVATION;;Observations;OBS.243364120;;;;CC_BY_NC_4_0;Stichting Observation International;User 140979;;;2023-09-14T15:39:38.690Z;StillImage;COORDINATE_ROUNDED
3905867773;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245011108;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.238457;15.346853;6.0;;;;;;2022-06-11T00:00:00;11;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245011108;;;;CC_BY_NC_4_0;Stichting Observation International;User 192263;;;2023-09-14T15:36:30.958Z;;COORDINATE_ROUNDED
3905817490;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245073766;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen Camping;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.250351;15.481853;100.0;;;;;;2022-06-09T00:00:00;9;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245073766;;;;CC_BY_NC_4_0;Stichting Observation International;User 6650;;;2023-09-14T15:36:06.633Z;;COORDINATE_ROUNDED
3905481324;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/247562000;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;2;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.24;15.36;1000.0;;;;;;2022-06-17T00:00:00;17;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.247562000;;;;CC_BY_NC_4_0;Stichting Observation International;User 52089;;;2023-09-14T15:38:33.760Z;;CONTINENT_DERIVED_FROM_COORDINATES
3905430455;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/244905857;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen - Isdammen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.209694;15.769052;3.0;;;;;;2022-06-09T00:00:00;9;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.244905857;;;;CC_BY_NC_4_0;Stichting Observation International;User 111400;;;2023-09-14T15:40:37.023Z;StillImage;CONTINENT_DERIVED_FROM_COORDINATES
3905198317;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245073602;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.203004;15.578413;100.0;;;;;;2022-06-10T00:00:00;10;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245073602;;;;CC_BY_NC_4_0;Stichting Observation International;User 6650;;;2023-09-14T15:35:56.760Z;;COORDINATE_ROUNDED
3905131557;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/243364886;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;lagopus;SUBSPECIES;Vulpes lagopus lagopus;Vulpes lagopus lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.218203;15.665488;;;;;;;2022-05-15T00:00:00;15;5;2022;7193883;5219303;HUMAN_OBSERVATION;;Observations;OBS.243364886;;;;CC_BY_NC_4_0;Stichting Observation International;User 140979;;;2023-09-14T15:39:47.654Z;StillImage;COORDINATE_ROUNDED
3905069833;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/240989665;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Nordfjorden;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.608326;15.108948;601.0;;;;;;2022-05-08T00:00:00;8;5;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.240989665;;;;CC_BY_NC_4_0;Stichting Observation International;User 247;;;2023-09-14T15:41:13.588Z;;CONTINENT_DERIVED_FROM_COORDINATES
3904946768;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/246430971;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.241737;15.354958;5.0;;;;;;2022-06-22T00:00:00;22;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.246430971;;;;CC_BY_NC_4_0;Stichting Observation International;User 19260;;;2023-09-14T15:38:11.367Z;;COORDINATE_ROUNDED
3904887254;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/246761030;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.207599;15.589737;35.0;;;;;;2022-06-24T00:00:00;24;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.246761030;;;;CC_BY_NC_4_0;Stichting Observation International;User 19260;;;2023-09-14T15:41:06.727Z;;COORDINATE_ROUNDED
3904853806;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/250137189;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Sor-Spitsbergen NP;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;76.805755;15.820313;25.0;;;;;;2022-07-21T00:00:00;21;7;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.250137189;;;;CC_BY_NC_4_0;Stichting Observation International;User 96097;;;2023-09-14T15:36:47.651Z;;CONTINENT_DERIVED_FROM_COORDINATES
3904744754;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245495680;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Isfjorden;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.175138;15.104336;50.0;;;;;;2022-06-10T00:00:00;10;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245495680;;;;CC_BY_NC_4_0;Stichting Observation International;User 190937;;;2023-09-14T15:40:43.218Z;;CONTINENT_DERIVED_FROM_COORDINATES
3904714453;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245244474;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.199455;15.579978;5.0;;;;;;2022-06-12T00:00:00;12;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245244474;;;;CC_BY_NC_4_0;Stichting Observation International;User 16078;;;2023-09-14T15:38:26.895Z;;COORDINATE_ROUNDED
3904714438;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/245233584;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.203582;15.587772;15.0;;;;;;2022-06-12T00:00:00;12;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.245233584;;;;CC_BY_NC_4_0;Stichting Observation International;User 6796;;;2023-09-14T15:38:26.865Z;;COORDINATE_ROUNDED
3904709047;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/246222973;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Raudfjorden;;PRESENT;2;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;79.781178;11.852224;500.0;;;;;;2022-06-18T00:00:00;18;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.246222973;;;;CC_BY_NC_4_0;Stichting Observation International;User 121409;;;2023-09-14T15:37:52.464Z;;CONTINENT_DERIVED_FROM_COORDINATES
3904607315;8a863029-f435-446a-821e-275f4f641165;https://observation.org/observation/244905812;Animalia;Chordata;Mammalia;Carnivora;Canidae;Vulpes;Vulpes lagopus;;SPECIES;Vulpes lagopus (Linnaeus, 1758);Vulpes lagopus;;SJ;Svalbard - Longyearbyen;;PRESENT;1;c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f;78.24984;15.46302;10.0;;;;;;2022-06-10T00:00:00;10;6;2022;5219303;5219303;HUMAN_OBSERVATION;;Observations;OBS.244905812;;;;CC_BY_NC_4_0;Stichting Observation International;User 111400;;;2023-09-14T15:39:30.135Z;;COORDINATE_ROUNDED
